Time,X,Y,Ref_X,Ref_Y,u,v,r,psi,Tp,Ts,Lateral_Error,Heading_Error
0.0,-4.014336298680991,-4.996179541629197,1.0,0.0,3.0000000299979686,-0.02323647042287483,0.9424778060762269,0.0,48.546136230282656,441.10148833252384,7.0710678118654755,0.024994830895753294
0.002991993003418851,-3.725068541431195,-5.00431136350396,1.11967954157425,0.002991993003418851,3.2635898227760918,-0.036774116965897705,1.0124875597282517,0.09424778060762269,-3.8289617464209034,89.34894414464887,7.1658798957750305,0.02499505455868601
0.005983986006837702,-3.3897042637647736,-4.976741925537632,1.2393580117753944,0.005983986006837702,3.0496654984770637,-0.04891976052376723,0.9174292026696061,0.19549653658044785,-10.109575838356463,19.584709120673764,7.05326807171769,0.06925227871306726
0.008975979010256553,-3.088275433330093,-4.924250684243273,1.3590343392399182,0.008975979010256553,2.9861237549500217,-0.05326039683572513,0.917627172570766,0.2872394568474085,-11.270872226462272,41.75990292808383,6.8853395953573955,0.17050036365707746
0.011967972013675403,-2.813301910563984,-4.848348698885129,1.4787074526234885,0.011967972013675403,2.993106596963303,-0.057698557558346346,0.940372391689282,0.3790021741044851,-10.165478671685996,51.215798576062525,6.724848496655673,0.26224238917226156
0.014959965017094254,-2.5435117322980934,-4.7515481153633905,1.5983762806105448,0.014959965017094254,3.0000195287167823,-0.06483592867022372,0.9443712150910982,0.4730394132734133,-8.351174465341314,49.42323767933219,6.566176636587794,0.3540039879145735
0.017951958020513106,-2.255295129669297,-4.623786513974565,1.7180397519238895,0.017951958020513106,2.9836989917634527,-0.0723357683338254,0.9347777355195082,0.5674765347825231,-7.831626247806938,44.979618789176044,6.396010631845732,0.44803988475570766
0.020943951023931956,-2.0021505104582085,-4.463735741832505,1.8376967953342784,0.020943951023931956,2.9969983261045328,-0.07850665604981072,0.9412449839746171,0.660954308334474,-7.654596868307237,49.39279653188663,6.190808024049011,0.5424754400639322
0.023935944027350806,-1.7583281516643343,-4.303458649179528,1.9573463396700093,0.023935944027350806,3.0009433032210446,-0.08456515006295652,0.9431317500865555,0.7550788067319357,-7.453581084389015,47.756615881039885,5.984714902670262,0.6359514234718184
0.026927937030769657,-1.548988560284401,-4.082360559804164,2.0769873138265122,0.026927937030769657,2.997669808868649,-0.11619020500572605,0.7675821715288399,0.8493919817405913,11.388492759533769,28.192180557115357,5.784625545864084,0.7300739077019132
0.029919930034188507,-1.3472717977546342,-3.876158737174031,2.196618646775938,0.029919930034188507,2.999220358900563,-0.21129594167175483,0.1444105680973572,0.9261501988934753,63.8412788657371,-21.579925155614397,5.562411723046715,0.824384844429733
0.03291192303760736,-1.1441267308915974,-3.6612872597472275,2.316239267576745,0.03291192303760736,2.997648151163863,-0.2659716298751891,-0.2698635708279355,0.940591255703211,56.70054869502849,-11.04944409846766,5.357438450634119,0.9011405990880935
0.03590391604102621,-0.9577883443362925,-3.4360616669821415,2.435848105383287,0.03590391604102621,2.996988479022991,-0.26639788992627006,-0.35263779049716143,0.9136048986204175,31.61869565452463,17.92027957883557,5.146400918961514,0.9155789690793348
0.03889590904444506,-0.7544904226107124,-3.218130996973124,2.5554440894554,0.03889590904444506,2.9991435897839156,-0.24639777328820997,-0.2998143369369777,0.8783411195707014,18.83033226755542,31.653674621013838,4.941470660545348,0.888589700733716
0.04188790204786391,-0.561851080507224,-2.9976464218701038,2.6750261491679854,0.04188790204786391,3.0006331982515007,-0.22557507251764777,-0.23308447226482326,0.8483596858770036,15.322650559581401,34.09455390545541,4.73173405191783,0.8533227858463956
0.04487989505128276,-0.33946091274551143,-2.787804407296818,2.7945932140205967,0.04487989505128276,2.996208546983884,-0.20971741901081067,-0.19253472166165408,0.8250512386505213,15.552530980593222,31.922473952691476,4.530196981526033,0.8233379915997625
0.04787188805470161,-0.10385010138628467,-2.5774304883443255,2.914144213647023,0.04787188805470161,2.999589567656441,-0.20523521544063228,-0.21919152676948042,0.8057977664843559,21.57437250218939,26.698650603675567,4.315901570993748,0.8000259589543423
0.050863881058120466,0.12094116677155263,-2.3932039930433815,3.0336780778248666,0.050863881058120466,3.000163517960232,-0.19830888797264817,-0.2298381365557406,0.7838786138074079,20.00858007371631,27.970240884617652,4.092922472705371,0.78076867634243
0.05385587406153931,0.33228521899415625,-2.194154075490817,3.153193736485128,0.05385587406153931,2.9930118277217925,-0.18759013820813286,-0.21588545009838392,0.7608948001518339,16.8408303349339,29.725125174567324,3.896492992388172,0.7588454880219672
0.05684786706495817,0.5673898247231927,-1.9992956711179457,3.272690119721785,0.05684786706495817,2.9988436065855333,-0.18241850490972467,-0.23076029357905492,0.7393062551419954,19.75074220312653,28.664324057087846,3.7031055515084805,0.7358574133439786
0.059839860068377014,0.8035002993995612,-1.8234079761478907,3.3921661578013667,0.059839860068377014,3.00037489883544,-0.17603999918210103,-0.23774177133669103,0.7162302257840899,18.737412466078467,29.076252465994692,3.4956259050007845,0.7142643817415034
0.06283185307179587,1.0352305327940965,-1.6451755071092702,3.511620781172535,0.06283185307179587,2.9955163511540848,-0.16599737919335256,-0.22049760922701897,0.6924560486504208,15.640763312080459,30.981601240472468,3.300275327473906,0.6911836400192035
0.06582384607521471,1.2743977605301582,-1.4723870001020196,3.631052920475655,0.06582384607521471,2.999298010754394,-0.1575633541788422,-0.20705609093645835,0.6704062877277188,15.646184212873921,32.04868658131856,3.108989008502043,0.6674045245376118
