Time,X,Y,Ref_X,Ref_Y,u,v,r,psi,Tp,Ts,Lateral_Error,Heading_Error
0.0,-3.9995258441428616,-4.006583330983685,1.0,1.0,3.000000029998498,0.11805484186911915,0.9424778060761124,0.0,140.5163960242126,349.4528817901605,7.0710678118654755,0.9827916573912071
0.002991993003418851,-3.696370557281183,-3.998536912640086,1.11967954157425,1.1795185088315456,3.2614602504324846,0.16189846907959016,1.0069434787371414,0.09424778060761124,7.289110399826865,81.90084878476786,7.287106152245211,0.9827792619671083
0.005983986006837702,-3.3695135810460095,-3.9647500498485804,1.2393580117753944,1.3590305894676162,3.0481609528987055,0.1838044045688017,0.8451791593182201,0.1949421284813254,-8.908047939869405,24.267247104152453,7.284569036466183,0.8885066890174707
0.008975979010256553,-3.0644118102202094,-3.8917203881427924,1.3590343392399182,1.538529813942917,2.9860661921073985,0.22020711007434834,0.8978639527667467,0.2794600444131474,-19.98311264613474,56.67314116583174,7.255704975648703,0.7877751488957333
0.011967972013675403,-2.784194932961426,-3.7820044532506563,1.4787074526234885,1.718009754752507,2.9925134347645526,0.25327372892468303,0.9413985609098545,0.36924643968982207,-15.369590307716539,63.53544689757871,7.218656724940561,0.7032076363267563
0.014959965017094254,-2.5111196657150177,-3.652424961606004,1.5983762806105448,1.8974639850819537,2.999160559882524,0.2807550230005304,0.9445839367023767,0.46338629578080753,-12.5319659883374,61.98460440953154,7.173792036576329,0.6133592340443672
0.017951958020513106,-2.2417921016943207,-3.4880207986705583,1.7180397519238895,2.0768860790374655,2.9527751518505583,0.3017155233830924,0.9079573153179276,0.5578446894510452,-13.538526945047675,54.8981737201257,7.121151197681666,0.5191449531017263
0.020943951023931956,-1.9938369798509232,-3.313037337942039,1.8376967953342784,2.2562696118759886,2.9910177164157448,0.32703829973509735,0.9353558854246696,0.6486404209828379,-14.074098760243253,69.20228558946327,7.045502251910551,0.42459970775652034
0.023935944027350806,-1.7869366202783337,-3.097240291815355,1.9573463396700093,2.435608160235267,3.001918889297201,0.35036533143142784,0.9426102075350227,0.7421760095253049,-15.40682050203269,67.59368371111901,6.975584182573862,0.333704687246577
0.026927937030769657,-1.5666668000500148,-2.87075442833877,2.0769873138265122,2.614895302363846,2.9979487851134143,0.3311822761346209,0.6299726748828036,0.8364370302788072,19.355220645429124,31.247390945669093,6.89625994397233,0.24005736043754866
0.029919930034188507,-1.385363144275706,-2.630622393911286,2.196618646775938,2.794124618351025,3.0011321934725688,0.28339892611756484,0.17158892277401983,0.8994342977670876,41.26371457991481,7.603460145178815,6.800968458088678,0.1456721386351737
0.03291192303760736,-1.212363986498412,-2.3867822817790536,2.316239267576745,2.973289690356741,2.999591849024106,0.2533280140469247,-0.054145278311757084,0.9165931900444896,21.723260113849733,22.75279207495467,6.716077059090158,0.08253819230940951
0.03590391604102621,-1.037180375112293,-2.133115114708709,2.435848105383287,3.152384102841379,3.000591353671416,0.24647183496319702,-0.05675491832682452,0.9111786622133139,0.5426636017997581,43.02697805094833,6.632632637487232,0.0652301268830564
0.03889590904444506,-0.8756655121927737,-1.8803453900391496,2.5554440894554,3.3314014427954963,2.994103177487709,0.24700247650248067,-0.005279185946929638,0.9055031703806314,-5.953654075728275,48.26794903575385,6.539716488552689,0.07048296920988117
0.04188790204786391,-0.7039825755452466,-1.6123701843579892,2.6750261491679854,3.510335299969465,2.9986958370778587,0.24747882829598603,0.03318152922640005,0.9049752517859385,-4.206763738669736,48.52019091607958,6.454986411735394,0.07598424361276279
0.04487989505128276,-0.5273878606704362,-1.3513729903884864,2.7945932140205967,3.689179267103005,3.0001596439871436,0.24325459743820277,0.025416586371422578,0.9082934047085786,0.3542284556579321,43.714534407678734,6.351886266426898,0.07632539175065534
0.04787188805470161,-0.3699337779200785,-1.0883274570168264,2.914144213647023,3.867926940154619,2.9956934602217986,0.23792076445653657,0.00909080147847514,0.9108350633457208,1.1637127132558553,41.88518003216173,6.251818518121195,0.0728078927053264
0.050863881058120466,-0.2025372596139173,-0.8462295535567481,3.0336780778248666,4.046571918530903,2.9992260989883044,0.23250176087301946,-0.005693194106244439,0.9117441434935684,2.1575515002459538,42.077661452930414,6.1605004067500895,0.07005428809710312
0.05385587406153931,-0.04773757610212999,-0.6026475669467836,3.153193736485128,4.225107805315748,3.0002708820637167,0.2299985448119575,0.0029265570750013556,0.9111748240829439,-0.2794364365902829,44.09947378145757,6.081068419749588,0.06892063639693025
0.05684786706495817,0.1207839860421228,-0.34867054749885756,3.272690119721785,4.403528207499388,2.9949890973270366,0.2266316134222844,0.0014427404514361626,0.9114674797904441,0.3701820253576233,42.43318561704007,6.007248618781,0.06925273138370303
0.059839860068377014,0.28482233554306846,-0.09571023621151128,3.3921661578013667,4.58182673620733,2.999041520126758,0.22427942812588914,0.007024718638150439,0.9116117538355877,0.5390448772570544,43.73357469459072,5.9170723147802,0.06871016952549047
0.06283185307179587,0.4599711129738888,0.15934469368312137,3.511620781172535,4.759997006929128,3.0002443463544006,0.221414617163746,0.005802389067463186,0.9123142256994027,1.1377310938166256,42.760388133571404,5.830104719454463,0.06830327717436069
0.06582384607521471,0.6233265540760359,0.4309198362622237,3.631052920475655,4.9380326397469885,2.9960819523852584,0.2187163953879697,0.004758764505397538,0.912894464606149,0.8288758382456398,42.175719779367405,5.73512147349337,0.0673254428393748
0.06881583907863356,0.7946793093995733,0.6974470354891044,3.7504615065523694,5.115927259564237,2.9992474242217844,0.21509759211260282,-0.00396294205759772,0.9133703410566887,2.492890414265595,41.6653370249634,5.632785063127665,0.0664570636958679
