Time,X,Y,LosXF,LosYF,u,v,r,psi,Tp,Ts,Lateral_Error,Heading_Error
0.0,-9.221630943,5.642517669,-9.221630943,5.642517669,0.5013454648708919,-0.013545560328691109,-0.1798892829750227,-1.407084357785761,10,10,0.0,0.0
0.10942933336893718,-9.214151921789169,5.588147737299598,-9.21669431,5.60199343,0.5109158837425661,-0.004889364294861177,-0.15821973623200836,-1.4267695221019339,10,10,0.0025423882108306373,-0.0138456927004027
0.21885866673787435,-9.2066568113546,5.532740639324459,-9.21669431,5.60199343,0.5247902098236978,0.0017016514863928116,-0.1297960411800803,-1.4440834023636115,353,500,0.010037498645399268,-0.06925279067554158
0.32828800010681153,-9.199214751747432,5.475797144419603,-9.209289365,5.562434055,0.6465710411055504,0.011404363459066928,-0.058229246573282684,-1.458286896623875,253,500,0.010074613252568199,-0.08663691058039635
0.4377173334757487,-9.190030979991759,5.405630760998099,-9.203118578,5.523839545,0.7469675942272763,0.017360354857573992,0.012800460986158849,-1.4646588842589647,239,500,0.013087598008240775,-0.11820878400190171
0.5471466668446858,-9.179482525787785,5.324551825295742,-9.203118578,5.523839545,0.8314183863509176,0.019908689969116253,0.07384112348844474,-1.4632581383464343,242,500,0.023636052212214764,-0.19928771970425885
0.6565760002136231,-9.167551370865283,5.234329665961302,-9.190777001,5.462088324,0.9020102547333342,0.020038001304721845,0.12240324372184923,-1.4551777534278805,109,500,0.02322563013471779,-0.22775865803869788
0.7660053335825603,-9.153986383351189,5.136535244500424,-9.190777001,5.462088324,0.9507827061446201,0.019657801483142955,0.166661701989542,-1.4417832480652029,120,500,0.036790617648811974,-0.325553079499576
0.8754346669514974,-9.13846735126395,5.033633152078704,-9.163625531,5.331831846,0.9919894445628551,0.018026213831029352,0.20030796428509276,-1.4235455691183547,-111,278,0.02515817973604939,-0.2981986939212957
0.9848640003204345,-9.120589330094925,4.926544564239736,-9.163625531,5.331831846,0.9731921901196867,0.01396207741137503,0.21133152430640337,-1.4016260021181481,-102,352,0.04303620090507465,-0.4052872817602644
1.0942933336893717,-9.101153164244467,4.8218262783561725,-9.110556752,5.152367366,0.9715899596495433,0.011130433316213365,0.2278902386542051,-1.378500134293457,-220,274,0.009403587755533849,-0.3305410876438275
1.203722667058309,-9.079638371636541,4.71769831134707,-9.110556752,5.152367366,0.9497948048943076,0.007812460822366235,0.23750429086944563,-1.3535622573962394,-209,291,0.03091838036345962,-0.4346690546529297
1.3131520004272461,-9.056402401712237,4.61638991823728,-9.04144392,4.969043434,0.9365152528630333,0.004732503827710961,0.24622723968253554,-1.3275723211741337,-108,270,-0.014958481712236349,-0.35265351576271975
1.4225813337961832,-9.031218666106106,4.517048803225559,-8.955052883,4.791508676,0.9311781438951161,0.0006735507494401802,0.24412637993827468,-1.3006278384784002,-144,285,-0.07616578310610578,-0.2744598727744414
1.5320106671651206,-9.003951633029422,4.418866532813377,-8.955052883,4.791508676,0.9288658002700042,-0.0023229474303351778,0.24369543744582015,-1.273913251463983,-144,285,-0.04889875002942112,-0.37264214318662336
1.6414400005340577,-8.974459326362256,4.321593678964891,-8.955052883,4.791508676,0.928751138355334,-0.004925799189243338,0.24140688463356347,-1.2472458221992355,-143,286,-0.019406443362255388,-0.46991499703510886
1.7508693339029948,-8.942657834893293,4.225063141211964,-8.855086109,4.609149607,0.9304580259472602,-0.00711130438052847,0.23776655966674698,-1.2208288277431127,-200,252,-0.08757172589329265,-0.3840864657880356
1.860298667271932,-8.90847830868247,4.1291488248476025,-8.734138653,4.432579713,0.9232826257402803,-0.009013317451861338,0.2321942530734824,-1.194810191621355,-203,282,-0.1743396556824699,-0.3034308881523975
1.969728000640869,-8.872296987096535,4.034810100977162,-8.734138653,4.432579713,0.9227147884876301,-0.010040501046109516,0.230190812922099,-1.1694013292954255,-152,228,-0.13815833409653422,-0.397769612022838
2.0791573340098064,-8.833858309974643,3.9414343383508115,-8.60825456,4.265658451,0.9177625763445246,-0.01208810143998271,0.21840497689712743,-1.1442117020897065,-101,187,-0.22560374997464194,-0.3242241126491887
2.1885866673787433,-8.793508188665566,3.8494569938479763,-8.60825456,4.265658451,0.9112497959390397,-0.01454094480875593,0.19927067841294407,-1.1203117910633957,-155,239,-0.18525362866556527,-0.41620145715202383
2.2980160007476806,-8.75152349111673,3.758994910749436,-8.47249721,4.108385814,0.9103319908417289,-0.014911403806814244,0.19073559198450593,-1.0985057335646915,-157,268,-0.2790262811167299,-0.3493909032505642
2.407445334116618,-8.707658101807622,3.669540780244818,-8.47249721,4.108385814,0.9138214622156412,-0.01450729196576962,0.18684035869958002,-1.0776336648840976,-176,283,-0.235160891807622,-0.4388450337551819
2.516874667485555,-8.661715584149917,3.5807062149651356,-8.331803224,3.957867214,0.9174291764447456,-0.013652845999532356,0.18658748519391094,-1.0571878489851896,-151,260,-0.3299123601499172,-0.37716099903486455
2.6263040008544922,-8.613691093176255,3.4925315702140005,-8.180001816,3.811208071,0.9182481800732405,-0.013430307819819907,0.1826835057171012,-1.0367697048654332,-219,272,-0.4336892771762546,-0.3186765007859993
2.7357333342234296,-8.563809795124833,3.405291058743551,-8.180001816,3.811208071,0.915463035589789,-0.012436495320247756,0.18473863693330375,-1.0167787706173104,-219,281,-0.3838079791248319,-0.40591701225644883
2.8451626675923665,-8.512262421336278,3.3193814890841313,-8.180001816,3.811208071,0.9141909300921193,-0.011503886599805006,0.18834448908571708,-0.9965629447302127,-219,281,-0.3322606053362769,-0.4918265819158685
2.954592000961304,-8.45897889497573,3.23470378889733,-8.018327139,3.669373238,0.9128421435638275,-0.010807695115950387,0.192103755007486,-0.9759525328458496,-219,281,-0.44065175597572903,-0.43466944910267014
3.064021334330241,-8.403981178689545,3.1513071276440643,-7.850481669,3.537187032,0.9115292795054806,-0.010322193824647401,0.19583506387393765,-0.9549307469977109,-185,239,-0.5534995096895452,-0.38587990435593555
3.173450667699178,-8.34728222020416,3.069232918812646,-7.850481669,3.537187032,0.9060295247577592,-0.010921562715990847,0.19240806291814885,-0.9335006465077225,-222,278,-0.4968005512041609,-0.4679541131873539
3.2828800010681154,-8.289248376849251,2.9888371992283362,-7.6826362,3.417544045,0.9050125353142415,-0.010480136917626321,0.1960236994832316,-0.912445560447781,-117,267,-0.606612176849251,-0.42870684577166385
3.3923093344370523,-8.229564661415314,2.909798699688147,-7.6826362,3.417544045,0.9102235247604795,-0.011141586614392908,0.19224664022225016,-0.890994817688818,-169,306,-0.5469284614153134,-0.5077453453118532
3.5017386678059896,-8.167897191680655,2.8315695729185637,-7.511088252,3.305619961,0.9173113039345421,-0.010596144851050761,0.19603526114436695,-0.8699573960068792,-138,255,-0.6568089396806549,-0.4740503880814364
3.611168001174927,-8.104051970987975,2.754100674770852,-7.511088252,3.305619961,0.917324495052061,-0.01123368982780049,0.19152329500551207,-0.8485053880630455,-171,292,-0.5929637189879742,-0.5515192862291483
3.720597334543864,-8.038611094935943,2.677971898434628,-7.329667036,3.207203954,0.9209949079866138,-0.010833308320839573,0.19356003204032832,-0.8275471215659702,-194,265,-0.708944058935943,-0.5292320555653722
3.830026667912801,-7.971285131068302,2.602965191039557,-7.329667036,3.207203954,0.9179032009914783,-0.010790344550908475,0.1934796475639991,-0.806365976292927,-202,280,-0.6416180950683019,-0.6042387629604433
3.939456001281738,-7.9026164290518945,2.5296486909634677,-7.140840875,3.11650685,0.9170660555378736,-0.010469317153022979,0.19579771502421722,-0.7851936274395417,-189,243,-0.7617755540518942,-0.5868581590365323
4.0488853346506755,-7.832450905545403,2.4578920012903014,-6.949546387,3.034493515,0.9112221018774169,-0.010936554435688327,0.19281362757045317,-0.7637676140092804,-115,248,-0.882904518545403,-0.5766015137096985
4.158314668019613,-7.761261377836689,2.388060415239351,-6.949546387,3.034493515,0.9126863127892573,-0.01172887256276103,0.18658670824701676,-0.7426681472797991,-163,284,-0.8117149908366894,-0.6464330997606487
4.26774400138855,-7.68855499490847,2.319574096332064,-6.759486055,2.961163942,0.9162870204648286,-0.011312178473309373,0.18772296848026715,-0.7222500881808238,-95,232,-0.9290689399084702,-0.6415898456679363
4.377173334757487,-7.614139718970955,2.2523602077605873,-6.759486055,2.961163942,0.9158762116063119,-0.012276648830608661,0.1787745119607444,-0.7017076888819904,-134,269,-0.8546536639709554,-0.7088037342394129
4.486602668126424,-7.538461969284262,2.186637474224596,-6.562020774,2.89555327,0.9186256117130338,-0.011983103012601254,0.17714560609966182,-0.682144513214769,-156,254,-0.976441195284262,-0.708915795775404
4.596032001495361,-7.461259247249665,2.1222429707331685,-6.562020774,2.89555327,0.9166639125413375,-0.011745232176341531,0.17529242652815313,-0.6627595876300467,-158,261,-0.8992384732496657,-0.7733102992668317
4.705461334864299,-7.3829760313255,2.059509644210756,-6.360853009,2.841520954,0.9157719552953989,-0.01136432980457813,0.17489052594008345,-0.6435774542504475,-133,187,-1.0221230223254993,-0.7820113097892438
4.814890668233236,-7.303557000916029,1.9983813191711048,-6.360853009,2.841520954,0.9045954297844945,-0.0123618259735859,0.16447412497095942,-0.6244393005842817,-160,221,-0.9427039919160283,-0.8431396348288951
4.924320001602173,-7.224038760607332,1.9394105135442972,-6.160919399,2.793277811,0.8983883151848974,-0.0122166126911044,0.160837410199777,-0.6064410067322701,-109,223,-1.063119361607332,-0.8538672974557027
